#pro1	pro2	combined score
PHS1	CIT1	9999.000000
PHS1	CIT2	9999.000000
PHS1	CIT3	9999.000000
PHS1	CMD1	9999.000000
PHS1	CPT1	9999.000000
PHS1	CRC1.00	9999.000000
PHS1	CTA1	9999.000000
PHS1	CTT1	9999.000000
PHS1	CYB2	9999.000000
PHS1	CYB5	9999.000000
PHS1	CYC1	9999.000000
PHS1	DCI1	9999.000000
PHS1	DGA1	9999.000000
PHS1	DGK1	9999.000000
PHS1	DPP1	9999.000000
PHS1	"DUR1,2"	9999.000000
PHS1	ECI1	9999.000000
PHS1	EHD3	9999.000000
PHS1	EHT1	9999.000000
PHS1	ELO1	9999.000000
PHS1	ELO2	9999.000000
PHS1	ELO3	9999.000000
PHS1	EPT1	9999.000000
PHS1	ERG1	9999.000000
PHS1	ERG10	9999.000000
PHS1	ERG11	9999.000000
PHS1	ERG25	9999.000000
PHS1	ERG3	9999.000000
PHS1	ERG5	9999.000000
PHS1	ERG7	9999.000000
PHS1	ETR1	9999.000000
PHS1	FAA1	9999.000000
PHS1	FAA2	9999.000000
PHS1	FAA3	9999.000000
PHS1	FAA4	9999.000000
PHS1	FAS1	9999.000000
PHS1	FAS2	9999.000000
PHS1	FAT1	9999.000000
PHS1	FKS1	9999.000000
PHS1	FMP30	9999.000000
PHS1	FMS1	9999.000000
PHS1	FOX2	9999.000000
PHS1	GCY1	9999.000000
PHS1	GLN1	9999.000000
PHS1	GPP1	9999.000000
PHS1	GPP2	9999.000000
PHS1	GPT2	9999.000000
PHS1	GUT1	9999.000000
PHS1	GUT2	9999.000000
PHS1	HAT1	9999.000000
PHS1	HEM13	9999.000000
PHS1	HEM3	9999.000000
PHS1	HFA1	9999.000000
PHS1	HFD1	9999.000000
PHS1	HMG1	9999.000000
PHS1	HMS1	9999.000000
PHS1	HRD1.00	9999.000000
PHS1	HTD2	9999.000000
PHS1	ICL1	9999.000000
PHS1	IDP2	9999.000000
PHS1	IDP3	9999.000000
PHS1	IFA38	9999.000000
PHS1	INA1	9999.000000
PHS1	IZH2	9999.000000
PHS1	LAT1	9999.000000
PHS1	LCB2	9999.000000
PHS1	LDH1	9999.000000
PHS1	LOA1	9999.000000
PHS1	LPP1	9999.000000
PHS1	LRO1	9999.000000
PHS1	MAE1	9999.000000
PHS1	MCT1	9999.000000
PHS1	MDH3	9999.000000
PHS1	MGA2	9999.000000
PHS1	MGL2	9999.000000
PHS1	MLC1	9999.000000
PHS1	MLC2	9999.000000
PHS1	MLS1	9999.000000
PHS1	NCP1	9999.000000
PHS1	NPL4	9999.000000
PHS1	NTE1	9999.000000
PHS1	OAR1	9999.000000
PHS1	OLE1	9999.000000
PHS1	OPI3	9999.000000
PHS1	PAC1	9999.000000
PHS1	PAH1	9999.000000
PHS1	PCD1	9999.000000
PHS1	PCS60	9999.000000
PHS1	PCT1	9999.000000
PHS1	PET10	9999.000000
PHS1	PEX1	9999.000000
PHS1	PEX10	9999.000000
PHS1	PEX11	9999.000000
PHS1	PEX12	9999.000000
PHS1	PEX13	9999.000000
PHS1	PEX14	9999.000000
PHS1	PEX18	9999.000000
PHS1	PEX19	9999.000000
PHS1	PEX5	9999.000000
PHS1	PEX6	9999.000000
PHS1	PEX7	9999.000000
PHS1	PHM8	9999.000000
PHS1	PHS1	0.000000
PHS1	PIS1	9999.000000
PHS1	PLB1	9999.000000
PHS1	PLB2	9999.000000
PHS1	PLB3	9999.000000
PHS1	POT1	9999.000000
PHS1	POX1	9999.000000
PHS1	PRE7	9999.000000
PHS1	PSD1	9999.000000
PHS1	PSD2	9999.000000
PHS1	PXA1	9999.000000
PHS1	PXA2	9999.000000
PHS1	PXP1	9999.000000
PHS1	ROG1	9999.000000
PHS1	RSP5	9999.000000
PHS1	SAY1	9999.000000
PHS1	SCT1	9999.000000
PHS1	SEI1	9999.000000
PHS1	SLC1	9999.000000
PHS1	SPO14	9999.000000
PHS1	SPS19	9999.000000
PHS1	SPT23	9999.000000
PHS1	STE23	9999.000000
PHS1	TES1	9999.000000
PHS1	TGL1	9999.000000
PHS1	TGL2	9999.000000
PHS1	TGL3	9999.000000
PHS1	TGL4	9999.000000
PHS1	TGL5	9999.000000
PHS1	YAT1	9999.000000
PHS1	YEH1	9999.000000
PHS1	YEH2	9999.000000
PHS1	YHL050C	9999.000000
PHS1	YJU3	9999.000000
PHS1	YLL067C	9999.000000
PIS1	ACB1	9999.000000
PIS1	ACC1	9999.000000
PIS1	ACP1	9999.000000
PIS1	ACS1	9999.000000
PIS1	ACS2	9999.000000
PIS1	ADH6	9999.000000
PIS1	ADH7	9999.000000
PIS1	ADR1	9999.000000
PIS1	AIM45	9999.000000
PIS1	ALD2	9999.000000
PIS1	ALD3	9999.000000
PIS1	ALD4	9999.000000
PIS1	ALD5	9999.000000
PIS1	ALD6	9999.000000
PIS1	ALE1	9999.000000
PIS1	AMD2.00	9999.000000
PIS1	ARE2	9999.000000
PIS1	ATG15	9999.000000
PIS1	AYR1	9999.000000
PIS1	CAT2	9999.000000
PIS1	CDC48	9999.000000
PIS1	CDC60	9999.000000
PIS1	CDS1	9999.000000
PIS1	CEM1	9999.000000
PIS1	CFD1	9999.000000
PIS1	CHO1	9999.000000
PIS1	CHO2	9999.000000
PIS1	CIR1	9999.000000
PIS1	CIT1	9999.000000
PIS1	CIT2	9999.000000
PIS1	CIT3	9999.000000
PIS1	CMD1	9999.000000
PIS1	CPT1	9999.000000
PIS1	CRC1.00	9999.000000
PIS1	CTA1	9999.000000
PIS1	CTT1	9999.000000
PIS1	CYB2	9999.000000
PIS1	CYB5	9999.000000
PIS1	CYC1	9999.000000
PIS1	DCI1	9999.000000
PIS1	DGA1	9999.000000
PIS1	DGK1	9999.000000
PIS1	DPP1	9999.000000
PIS1	"DUR1,2"	9999.000000
PIS1	ECI1	9999.000000
PIS1	EHD3	9999.000000
PIS1	EHT1	9999.000000
PIS1	ELO1	9999.000000
PIS1	ELO2	9999.000000
PIS1	ELO3	9999.000000
PIS1	EPT1	9999.000000
PIS1	ERG1	9999.000000
PIS1	ERG10	9999.000000
PIS1	ERG11	9999.000000
PIS1	ERG25	9999.000000
PIS1	ERG3	9999.000000
PIS1	ERG5	9999.000000
PIS1	ERG7	9999.000000
PIS1	ETR1	9999.000000
PIS1	FAA1	9999.000000
PIS1	FAA2	9999.000000
PIS1	FAA3	9999.000000
PIS1	FAA4	9999.000000
PIS1	FAS1	9999.000000
PIS1	FAS2	9999.000000
PIS1	FAT1	9999.000000
PIS1	FKS1	9999.000000
PIS1	FMP30	9999.000000
PIS1	FMS1	9999.000000
PIS1	FOX2	9999.000000
PIS1	GCY1	9999.000000
PIS1	GLN1	9999.000000
PIS1	GPP1	9999.000000
PIS1	GPP2	9999.000000
PIS1	GPT2	9999.000000
PIS1	GUT1	9999.000000
PIS1	GUT2	9999.000000
PIS1	HAT1	9999.000000
PIS1	HEM13	9999.000000
PIS1	HEM3	9999.000000
PIS1	HFA1	9999.000000
PIS1	HFD1	9999.000000
PIS1	HMG1	9999.000000
PIS1	HMS1	9999.000000
PIS1	HRD1.00	9999.000000
PIS1	HTD2	9999.000000
PIS1	ICL1	9999.000000
PIS1	IDP2	9999.000000
PIS1	IDP3	9999.000000
PIS1	IFA38	9999.000000
PIS1	INA1	9999.000000
PIS1	IZH2	9999.000000
PIS1	LAT1	9999.000000
PIS1	LCB2	9999.000000
PIS1	LDH1	9999.000000
PIS1	LOA1	9999.000000
PIS1	LPP1	9999.000000
PIS1	LRO1	9999.000000
PIS1	MAE1	9999.000000
PIS1	MCT1	9999.000000
PIS1	MDH3	9999.000000
PIS1	MGA2	9999.000000
PIS1	MGL2	9999.000000
PIS1	MLC1	9999.000000
PIS1	MLC2	9999.000000
PIS1	MLS1	9999.000000
PIS1	NCP1	9999.000000
PIS1	NPL4	9999.000000
PIS1	NTE1	9999.000000
PIS1	OAR1	9999.000000
PIS1	OLE1	9999.000000
PIS1	OPI3	9999.000000
PIS1	PAC1	9999.000000
PIS1	PAH1	9999.000000
PIS1	PCD1	9999.000000
PIS1	PCS60	9999.000000
PIS1	PCT1	9999.000000
PIS1	PET10	9999.000000
PIS1	PEX1	9999.000000
PIS1	PEX10	9999.000000
PIS1	PEX11	9999.000000
PIS1	PEX12	9999.000000
PIS1	PEX13	9999.000000
PIS1	PEX14	9999.000000
PIS1	PEX18	9999.000000
PIS1	PEX19	9999.000000
PIS1	PEX5	9999.000000
PIS1	PEX6	9999.000000
PIS1	PEX7	9999.000000
PIS1	PHM8	9999.000000
PIS1	PHS1	9999.000000
PIS1	PIS1	0.000000
PIS1	PLB1	9999.000000
PIS1	PLB2	9999.000000
PIS1	PLB3	9999.000000
PIS1	POT1	9999.000000
PIS1	POX1	9999.000000
PIS1	PRE7	9999.000000
PIS1	PSD1	0.939000
PIS1	PSD2	0.782000
PIS1	PXA1	9999.000000
PIS1	PXA2	9999.000000
PIS1	PXP1	9999.000000
PIS1	ROG1	9999.000000
PIS1	RSP5	9999.000000
PIS1	SAY1	9999.000000
PIS1	SCT1	0.706000
PIS1	SEI1	9999.000000
PIS1	SLC1	9999.000000
PIS1	SPO14	0.736000
PIS1	SPS19	9999.000000
PIS1	SPT23	9999.000000
PIS1	STE23	9999.000000
PIS1	TES1	9999.000000
PIS1	TGL1	9999.000000
PIS1	TGL2	9999.000000
PIS1	TGL3	9999.000000
PIS1	TGL4	9999.000000
PIS1	TGL5	9999.000000
PIS1	YAT1	9999.000000
PIS1	YEH1	9999.000000
PIS1	YEH2	9999.000000
PIS1	YHL050C	9999.000000
PIS1	YJU3	9999.000000
PIS1	YLL067C	9999.000000
PLB1	ACB1	9999.000000
PLB1	ACC1	9999.000000
PLB1	ACP1	9999.000000
PLB1	ACS1	9999.000000
PLB1	ACS2	9999.000000
PLB1	ADH6	9999.000000
PLB1	ADH7	9999.000000
PLB1	ADR1	9999.000000
PLB1	AIM45	9999.000000
PLB1	ALD2	9999.000000
PLB1	ALD3	9999.000000
PLB1	ALD4	9999.000000
PLB1	ALD5	9999.000000
PLB1	ALD6	9999.000000
PLB1	ALE1	9999.000000
PLB1	AMD2.00	9999.000000
PLB1	ARE2	9999.000000
PLB1	ATG15	9999.000000
PLB1	AYR1	9999.000000
PLB1	CAT2	9999.000000
PLB1	CDC48	9999.000000
PLB1	CDC60	9999.000000
PLB1	CDS1	9999.000000
PLB1	CEM1	9999.000000
PLB1	CFD1	9999.000000
PLB1	CHO1	9999.000000
PLB1	CHO2	9999.000000
PLB1	CIR1	9999.000000
PLB1	CIT1	9999.000000
PLB1	CIT2	9999.000000
PLB1	CIT3	9999.000000
PLB1	CMD1	9999.000000
PLB1	CPT1	9999.000000
PLB1	CRC1.00	9999.000000
PLB1	CTA1	9999.000000
PLB1	CTT1	9999.000000
PLB1	CYB2	9999.000000
PLB1	CYB5	9999.000000
PLB1	CYC1	9999.000000
PLB1	DCI1	9999.000000
PLB1	DGA1	9999.000000
PLB1	DGK1	9999.000000
PLB1	DPP1	9999.000000
PLB1	"DUR1,2"	9999.000000
PLB1	ECI1	9999.000000
PLB1	EHD3	9999.000000
PLB1	EHT1	9999.000000
PLB1	ELO1	9999.000000
PLB1	ELO2	9999.000000
PLB1	ELO3	9999.000000
PLB1	EPT1	9999.000000
PLB1	ERG1	9999.000000
PLB1	ERG10	9999.000000
PLB1	ERG11	9999.000000
PLB1	ERG25	9999.000000
PLB1	ERG3	9999.000000
PLB1	ERG5	9999.000000
PLB1	ERG7	9999.000000
PLB1	ETR1	9999.000000
PLB1	FAA1	9999.000000
PLB1	FAA2	9999.000000
PLB1	FAA3	9999.000000
PLB1	FAA4	9999.000000
PLB1	FAS1	9999.000000
PLB1	FAS2	9999.000000
PLB1	FAT1	9999.000000
PLB1	FKS1	9999.000000
PLB1	FMP30	9999.000000
PLB1	FMS1	9999.000000
PLB1	FOX2	9999.000000
PLB1	GCY1	9999.000000
PLB1	GLN1	9999.000000
PLB1	GPP1	9999.000000
PLB1	GPP2	9999.000000
PLB1	GPT2	9999.000000
PLB1	GUT1	9999.000000
PLB1	GUT2	9999.000000
PLB1	HAT1	9999.000000
PLB1	HEM13	9999.000000
PLB1	HEM3	9999.000000
PLB1	HFA1	9999.000000
PLB1	HFD1	9999.000000
PLB1	HMG1	9999.000000
PLB1	HMS1	9999.000000
PLB1	HRD1.00	9999.000000
PLB1	HTD2	9999.000000
PLB1	ICL1	9999.000000
PLB1	IDP2	9999.000000
PLB1	IDP3	9999.000000
PLB1	IFA38	9999.000000
PLB1	INA1	9999.000000
PLB1	IZH2	9999.000000
PLB1	LAT1	9999.000000
PLB1	LCB2	9999.000000
PLB1	LDH1	9999.000000
PLB1	LOA1	9999.000000
PLB1	LPP1	9999.000000
PLB1	LRO1	9999.000000
PLB1	MAE1	9999.000000
PLB1	MCT1	9999.000000
PLB1	MDH3	9999.000000
PLB1	MGA2	9999.000000
PLB1	MGL2	9999.000000
PLB1	MLC1	9999.000000
PLB1	MLC2	9999.000000
PLB1	MLS1	9999.000000
PLB1	NCP1	9999.000000
PLB1	NPL4	9999.000000
PLB1	NTE1	9999.000000
PLB1	OAR1	9999.000000
PLB1	OLE1	9999.000000
PLB1	OPI3	9999.000000
PLB1	PAC1	9999.000000
PLB1	PAH1	9999.000000
PLB1	PCD1	9999.000000
PLB1	PCS60	9999.000000
PLB1	PCT1	9999.000000
PLB1	PET10	9999.000000
PLB1	PEX1	9999.000000
PLB1	PEX10	9999.000000
PLB1	PEX11	9999.000000
PLB1	PEX12	9999.000000
PLB1	PEX13	9999.000000
PLB1	PEX14	9999.000000
PLB1	PEX18	9999.000000
PLB1	PEX19	9999.000000
PLB1	PEX5	9999.000000
PLB1	PEX6	9999.000000
PLB1	PEX7	9999.000000
PLB1	PHM8	9999.000000
PLB1	PHS1	9999.000000
PLB1	PIS1	9999.000000
PLB1	PLB1	0.000000
PLB1	PLB2	0.883000
PLB1	PLB3	0.805000
PLB1	POT1	9999.000000
PLB1	POX1	9999.000000
PLB1	PRE7	9999.000000
PLB1	PSD1	9999.000000
PLB1	PSD2	9999.000000
PLB1	PXA1	9999.000000
PLB1	PXA2	9999.000000
PLB1	PXP1	9999.000000
PLB1	ROG1	9999.000000
PLB1	RSP5	9999.000000
PLB1	SAY1	9999.000000
PLB1	SCT1	9999.000000
PLB1	SEI1	9999.000000
PLB1	SLC1	9999.000000
PLB1	SPO14	9999.000000
PLB1	SPS19	9999.000000
PLB1	SPT23	9999.000000
PLB1	STE23	9999.000000
PLB1	TES1	9999.000000
PLB1	TGL1	9999.000000
PLB1	TGL2	9999.000000
PLB1	TGL3	9999.000000
PLB1	TGL4	0.930000
PLB1	TGL5	0.937000
PLB1	YAT1	9999.000000
PLB1	YEH1	9999.000000
PLB1	YEH2	9999.000000
PLB1	YHL050C	9999.000000
PLB1	YJU3	9999.000000
PLB1	YLL067C	9999.000000
PLB2	ACB1	9999.000000
PLB2	ACC1	9999.000000
PLB2	ACP1	9999.000000
PLB2	ACS1	9999.000000
PLB2	ACS2	9999.000000
PLB2	ADH6	9999.000000
PLB2	ADH7	9999.000000
PLB2	ADR1	9999.000000
PLB2	AIM45	9999.000000
PLB2	ALD2	9999.000000
PLB2	ALD3	9999.000000
PLB2	ALD4	9999.000000
PLB2	ALD5	9999.000000
PLB2	ALD6	9999.000000
PLB2	ALE1	9999.000000
PLB2	AMD2.00	9999.000000
PLB2	ARE2	9999.000000
PLB2	ATG15	9999.000000
PLB2	AYR1	9999.000000
PLB2	CAT2	9999.000000
PLB2	CDC48	9999.000000
PLB2	CDC60	9999.000000
PLB2	CDS1	9999.000000
PLB2	CEM1	9999.000000
PLB2	CFD1	9999.000000
PLB2	CHO1	9999.000000
PLB2	CHO2	9999.000000
PLB2	CIR1	9999.000000
PLB2	CIT1	9999.000000
PLB2	CIT2	9999.000000
PLB2	CIT3	9999.000000
PLB2	CMD1	9999.000000
PLB2	CPT1	9999.000000
PLB2	CRC1.00	9999.000000
PLB2	CTA1	9999.000000
PLB2	CTT1	9999.000000
PLB2	CYB2	9999.000000
PLB2	CYB5	9999.000000
PLB2	CYC1	9999.000000
PLB2	DCI1	9999.000000
PLB2	DGA1	9999.000000
PLB2	DGK1	9999.000000
PLB2	DPP1	9999.000000
PLB2	"DUR1,2"	9999.000000
PLB2	ECI1	9999.000000
PLB2	EHD3	9999.000000
PLB2	EHT1	9999.000000
PLB2	ELO1	9999.000000
PLB2	ELO2	9999.000000
PLB2	ELO3	9999.000000
PLB2	EPT1	9999.000000
PLB2	ERG1	9999.000000
PLB2	ERG10	9999.000000
PLB2	ERG11	9999.000000
PLB2	ERG25	9999.000000
PLB2	ERG3	9999.000000
PLB2	ERG5	9999.000000
PLB2	ERG7	9999.000000
PLB2	ETR1	9999.000000
PLB2	FAA1	9999.000000
PLB2	FAA2	9999.000000
PLB2	FAA3	9999.000000
PLB2	FAA4	9999.000000
PLB2	FAS1	9999.000000
PLB2	FAS2	9999.000000
PLB2	FAT1	9999.000000
PLB2	FKS1	9999.000000
PLB2	FMP30	9999.000000
PLB2	FMS1	9999.000000
PLB2	FOX2	9999.000000
PLB2	GCY1	9999.000000
PLB2	GLN1	9999.000000
PLB2	GPP1	9999.000000
PLB2	GPP2	9999.000000
PLB2	GPT2	9999.000000
PLB2	GUT1	9999.000000
PLB2	GUT2	9999.000000
PLB2	HAT1	9999.000000
PLB2	HEM13	9999.000000
PLB2	HEM3	9999.000000
PLB2	HFA1	9999.000000
PLB2	HFD1	9999.000000
PLB2	HMG1	9999.000000
PLB2	HMS1	9999.000000
PLB2	HRD1.00	9999.000000
PLB2	HTD2	9999.000000
PLB2	ICL1	9999.000000
PLB2	IDP2	9999.000000
PLB2	IDP3	9999.000000
PLB2	IFA38	9999.000000
PLB2	INA1	9999.000000
PLB2	IZH2	9999.000000
PLB2	LAT1	9999.000000
PLB2	LCB2	9999.000000
PLB2	LDH1	9999.000000
PLB2	LOA1	9999.000000
PLB2	LPP1	9999.000000
PLB2	LRO1	9999.000000
PLB2	MAE1	9999.000000
PLB2	MCT1	9999.000000
PLB2	MDH3	9999.000000
PLB2	MGA2	9999.000000
PLB2	MGL2	9999.000000
PLB2	MLC1	9999.000000
PLB2	MLC2	9999.000000
PLB2	MLS1	9999.000000
PLB2	NCP1	9999.000000
PLB2	NPL4	9999.000000
PLB2	NTE1	9999.000000
PLB2	OAR1	9999.000000
PLB2	OLE1	9999.000000
PLB2	OPI3	9999.000000
PLB2	PAC1	9999.000000
PLB2	PAH1	9999.000000
PLB2	PCD1	9999.000000
PLB2	PCS60	9999.000000
PLB2	PCT1	9999.000000
PLB2	PET10	9999.000000
PLB2	PEX1	9999.000000
PLB2	PEX10	9999.000000
PLB2	PEX11	9999.000000
PLB2	PEX12	9999.000000
PLB2	PEX13	9999.000000
PLB2	PEX14	9999.000000
PLB2	PEX18	9999.000000
PLB2	PEX19	9999.000000
PLB2	PEX5	9999.000000
PLB2	PEX6	9999.000000
PLB2	PEX7	9999.000000
PLB2	PHM8	9999.000000
PLB2	PHS1	9999.000000
PLB2	PIS1	9999.000000
PLB2	PLB1	9999.000000
PLB2	PLB2	0.000000
PLB2	PLB3	0.857000
PLB2	POT1	9999.000000
PLB2	POX1	9999.000000
PLB2	PRE7	9999.000000
PLB2	PSD1	9999.000000
PLB2	PSD2	9999.000000
PLB2	PXA1	9999.000000
PLB2	PXA2	9999.000000
PLB2	PXP1	9999.000000
PLB2	ROG1	9999.000000
PLB2	RSP5	9999.000000
PLB2	SAY1	9999.000000
PLB2	SCT1	9999.000000
PLB2	SEI1	9999.000000
PLB2	SLC1	9999.000000
PLB2	SPO14	9999.000000
PLB2	SPS19	9999.000000
PLB2	SPT23	9999.000000
PLB2	STE23	9999.000000
PLB2	TES1	9999.000000
PLB2	TGL1	9999.000000
PLB2	TGL2	9999.000000
PLB2	TGL3	9999.000000
PLB2	TGL4	0.955000
PLB2	TGL5	0.954000
PLB2	YAT1	9999.000000
PLB2	YEH1	9999.000000
PLB2	YEH2	9999.000000
PLB2	YHL050C	9999.000000
PLB2	YJU3	9999.000000
PLB2	YLL067C	9999.000000
PLB3	ACB1	9999.000000
PLB3	ACC1	9999.000000
PLB3	ACP1	9999.000000
PLB3	ACS1	9999.000000
PLB3	ACS2	9999.000000
PLB3	ADH6	9999.000000
PLB3	ADH7	9999.000000
PLB3	ADR1	9999.000000
PLB3	AIM45	9999.000000
PLB3	ALD2	9999.000000
PLB3	ALD3	9999.000000
PLB3	ALD4	9999.000000
PLB3	ALD5	9999.000000
PLB3	ALD6	9999.000000
PLB3	ALE1	9999.000000
PLB3	AMD2.00	9999.000000
PLB3	ARE2	9999.000000
PLB3	ATG15	9999.000000
PLB3	AYR1	9999.000000
PLB3	CAT2	9999.000000
PLB3	CDC48	9999.000000
PLB3	CDC60	9999.000000
PLB3	CDS1	9999.000000
PLB3	CEM1	9999.000000
PLB3	CFD1	9999.000000
PLB3	CHO1	9999.000000
PLB3	CHO2	9999.000000
PLB3	CIR1	9999.000000
PLB3	CIT1	9999.000000
PLB3	CIT2	9999.000000
PLB3	CIT3	9999.000000
PLB3	CMD1	9999.000000
PLB3	CPT1	9999.000000
PLB3	CRC1.00	9999.000000
PLB3	CTA1	9999.000000
PLB3	CTT1	9999.000000
PLB3	CYB2	9999.000000
PLB3	CYB5	9999.000000
PLB3	CYC1	9999.000000
PLB3	DCI1	9999.000000
PLB3	DGA1	9999.000000
PLB3	DGK1	9999.000000
PLB3	DPP1	9999.000000
PLB3	"DUR1,2"	9999.000000
PLB3	ECI1	9999.000000
PLB3	EHD3	9999.000000
PLB3	EHT1	9999.000000
PLB3	ELO1	9999.000000
PLB3	ELO2	9999.000000
PLB3	ELO3	9999.000000
PLB3	EPT1	9999.000000
PLB3	ERG1	9999.000000
PLB3	ERG10	9999.000000
PLB3	ERG11	9999.000000
PLB3	ERG25	9999.000000
PLB3	ERG3	9999.000000
PLB3	ERG5	9999.000000
PLB3	ERG7	9999.000000
PLB3	ETR1	9999.000000
PLB3	FAA1	9999.000000
PLB3	FAA2	9999.000000
PLB3	FAA3	9999.000000
PLB3	FAA4	9999.000000
PLB3	FAS1	9999.000000
PLB3	FAS2	9999.000000
PLB3	FAT1	9999.000000
PLB3	FKS1	9999.000000
PLB3	FMP30	9999.000000
PLB3	FMS1	9999.000000
PLB3	FOX2	9999.000000
PLB3	GCY1	9999.000000
PLB3	GLN1	9999.000000
PLB3	GPP1	9999.000000
PLB3	GPP2	9999.000000
PLB3	GPT2	9999.000000
PLB3	GUT1	9999.000000
PLB3	GUT2	9999.000000
PLB3	HAT1	9999.000000
PLB3	HEM13	9999.000000
PLB3	HEM3	9999.000000
PLB3	HFA1	9999.000000
PLB3	HFD1	9999.000000
PLB3	HMG1	9999.000000
PLB3	HMS1	9999.000000
PLB3	HRD1.00	9999.000000
PLB3	HTD2	9999.000000
PLB3	ICL1	9999.000000
PLB3	IDP2	9999.000000
PLB3	IDP3	9999.000000
PLB3	IFA38	9999.000000
PLB3	INA1	9999.000000
PLB3	IZH2	9999.000000
PLB3	LAT1	9999.000000
PLB3	LCB2	9999.000000
PLB3	LDH1	9999.000000
PLB3	LOA1	9999.000000
PLB3	LPP1	9999.000000
PLB3	LRO1	9999.000000
PLB3	MAE1	9999.000000
PLB3	MCT1	9999.000000
PLB3	MDH3	9999.000000
PLB3	MGA2	9999.000000
PLB3	MGL2	9999.000000
PLB3	MLC1	9999.000000
PLB3	MLC2	9999.000000
PLB3	MLS1	9999.000000
PLB3	NCP1	9999.000000
PLB3	NPL4	9999.000000
PLB3	NTE1	9999.000000
PLB3	OAR1	9999.000000
PLB3	OLE1	9999.000000
PLB3	OPI3	9999.000000
PLB3	PAC1	9999.000000
PLB3	PAH1	9999.000000
PLB3	PCD1	9999.000000
PLB3	PCS60	9999.000000
PLB3	PCT1	9999.000000
PLB3	PET10	9999.000000
PLB3	PEX1	9999.000000
PLB3	PEX10	9999.000000
PLB3	PEX11	9999.000000
PLB3	PEX12	9999.000000
PLB3	PEX13	9999.000000
PLB3	PEX14	9999.000000
PLB3	PEX18	9999.000000
PLB3	PEX19	9999.000000
PLB3	PEX5	9999.000000
PLB3	PEX6	9999.000000
PLB3	PEX7	9999.000000
PLB3	PHM8	9999.000000
PLB3	PHS1	9999.000000
PLB3	PIS1	9999.000000
PLB3	PLB1	9999.000000
PLB3	PLB2	9999.000000
PLB3	PLB3	0.000000
PLB3	POT1	9999.000000
PLB3	POX1	9999.000000
PLB3	PRE7	9999.000000
PLB3	PSD1	9999.000000
PLB3	PSD2	9999.000000
PLB3	PXA1	9999.000000
PLB3	PXA2	9999.000000
PLB3	PXP1	9999.000000
PLB3	ROG1	9999.000000
PLB3	RSP5	9999.000000
PLB3	SAY1	9999.000000
PLB3	SCT1	9999.000000
PLB3	SEI1	9999.000000
PLB3	SLC1	9999.000000
PLB3	SPO14	9999.000000
PLB3	SPS19	9999.000000
PLB3	SPT23	9999.000000
PLB3	STE23	9999.000000
PLB3	TES1	9999.000000
PLB3	TGL1	9999.000000
PLB3	TGL2	9999.000000
PLB3	TGL3	9999.000000
PLB3	TGL4	0.943000
PLB3	TGL5	0.928000
PLB3	YAT1	9999.000000
PLB3	YEH1	9999.000000
PLB3	YEH2	9999.000000
PLB3	YHL050C	9999.000000
PLB3	YJU3	9999.000000
PLB3	YLL067C	9999.000000
POT1	ACB1	9999.000000
POT1	ACC1	9999.000000
POT1	ACP1	9999.000000
POT1	ACS1	9999.000000
POT1	ACS2	9999.000000
POT1	ADH6	9999.000000
POT1	ADH7	9999.000000
POT1	ADR1	9999.000000
POT1	AIM45	9999.000000
POT1	ALD2	9999.000000
POT1	ALD3	9999.000000
POT1	ALD4	9999.000000
POT1	ALD5	9999.000000
POT1	ALD6	9999.000000
POT1	ALE1	9999.000000
POT1	AMD2.00	9999.000000
POT1	ARE2	9999.000000
POT1	ATG15	9999.000000
POT1	AYR1	9999.000000
POT1	CAT2	9999.000000
POT1	CDC48	9999.000000
POT1	CDC60	9999.000000
POT1	CDS1	9999.000000
POT1	CEM1	9999.000000
POT1	CFD1	9999.000000
POT1	CHO1	9999.000000
POT1	CHO2	9999.000000
POT1	CIR1	9999.000000
POT1	CIT1	9999.000000
POT1	CIT2	9999.000000
POT1	CIT3	9999.000000
POT1	CMD1	9999.000000
POT1	CPT1	9999.000000
POT1	CRC1.00	9999.000000
POT1	CTA1	9999.000000
POT1	CTT1	9999.000000
POT1	CYB2	9999.000000
POT1	CYB5	9999.000000
POT1	CYC1	9999.000000
POT1	DCI1	9999.000000
POT1	DGA1	9999.000000
POT1	DGK1	9999.000000
POT1	DPP1	9999.000000
POT1	"DUR1,2"	9999.000000
POT1	ECI1	9999.000000
POT1	EHD3	9999.000000
POT1	EHT1	9999.000000
POT1	ELO1	9999.000000
POT1	ELO2	9999.000000
POT1	ELO3	9999.000000
POT1	EPT1	9999.000000
POT1	ERG1	9999.000000
POT1	ERG10	9999.000000
POT1	ERG11	9999.000000
POT1	ERG25	9999.000000
POT1	ERG3	9999.000000
POT1	ERG5	9999.000000
POT1	ERG7	9999.000000
POT1	ETR1	9999.000000
POT1	FAA1	9999.000000
POT1	FAA2	9999.000000
POT1	FAA3	9999.000000
POT1	FAA4	9999.000000
POT1	FAS1	9999.000000
POT1	FAS2	9999.000000
POT1	FAT1	9999.000000
POT1	FKS1	9999.000000
POT1	FMP30	9999.000000
POT1	FMS1	9999.000000
POT1	FOX2	9999.000000
POT1	GCY1	9999.000000
POT1	GLN1	9999.000000
POT1	GPP1	9999.000000
POT1	GPP2	9999.000000
POT1	GPT2	9999.000000
POT1	GUT1	9999.000000
POT1	GUT2	9999.000000
POT1	HAT1	9999.000000
POT1	HEM13	9999.000000
POT1	HEM3	9999.000000
POT1	HFA1	9999.000000
